elegacy_school_id,school_name,school_city,school_state,school_country,professor_id,professor_legacy_id,first_name,last_name,department,avg_rating,avg_difficulty,num_ratings,would_take_again_percent,is_saved
,Simon Fraser University,,,,VGVhY2hlci0xNTA5OTcz,1509973,Margaret,Cobbett,Geography,2.5,3.3,3,-1,False
,Simon Fraser University,,,,VGVhY2hlci01MDEyNTQ=,501254,Colleen,Collins-Dodd,Business Administration,3.5,3,6,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xOTU2MDcy,1956072,Jessica,Stanley ,Psychology,4.1,2.8,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNTk5Njg4,1599688,Gregory,Cetnarowski,Chemistry,5,3,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMzUzMjE4,1353218,Andrea,Nicki,Health Science,3.6,2.6,27,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNTk3ODY0,1597864,Momcilo,Deretic,Not Specified,4.5,2.2,6,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODkzNzY2,1893766,Camille,Panier,French,4.3,2.3,6,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xOTQ4MTE5,1948119,Timothy ,Michel,Education,3.8,2,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMTYyMzU5,1162359,Chris,Bastone,Computer Science,2.8,3.2,13,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMjcyMjg3,1272287,Gordan,Djurdjevic,Asian Studies,3.6,1.9,14,-1,False
,Simon Fraser University,,,,VGVhY2hlci03MzQ0MjM=,734423,Tracey,Leacock,Education,2.6,3.1,14,-1,False
,Simon Fraser University,,,,VGVhY2hlci04NzExNTc=,871157,Keshav,Mukunda,Mathematics,4,3,41,-1,False
,Simon Fraser University,,,,VGVhY2hlci04NzEyOTI=,871292,Ben,Woo,Communication,2.2,4.6,5,-1,False
,Simon Fraser University,,,,VGVhY2hlci01MjQwMw==,52403,Neil,Abramson,Business Administration,2.5,4,31,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNTA1MDcw,1505070,Allan,Majdanac,Mathematics,5,2.3,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMDcxMzMx,1071331,Scott,Briscoe,Biology,3,3.9,53,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xOTEwMjI4,1910228,Marianne,Jacquet,Education,4.5,2.3,3,-1,False
,Simon Fraser University,,,,VGVhY2hlci02OTQzNg==,69436,Ray,Jennings,Philosophy,3.6,3.6,60,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xOTE3NjYw,1917660,Stephen,Makonin,Computer Science,4.4,1.5,11,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xOTQwOTQ4,1940948,Senem,Oz,French,4.8,1.2,6,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNTg2NzA0,1586704,Robert,Hanlon,Political Science,4.4,2.6,17,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMjcxMTc4,1271178,Philippe,Giabbanelli,Computer Science,3.2,4.4,47,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMzM0OTc4,1334978,Morten,Jerven,International Studies,3,3.8,42,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xOTg4NTEy,1988512,Christina,Neudorf,Geography,2,4,1,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMTE3OTg0,1117984,Scott,Marsden,English,5,2.2,5,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMDI0OTg0,1024984,Ehor,Boyanowsky,Criminology,3.1,3,38,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xOTgwNTQ1,1980545,Benoit,Brisson,French,5,4,1,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjUwOTQ4,1650948,Adam,Cotterall,Not Specified,3.8,2.4,10,-1,False
,Simon Fraser University,,,,VGVhY2hlci04OTM3MA==,89370,Lindsay,Meredith,Business Administration,3.2,3.3,16,-1,False
,Simon Fraser University,,,,VGVhY2hlci00MzQyMDc=,434207,Paul,Warwick,Political Science,3.4,2.9,13,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzgyNjUy,1782652,Ruiwen,Chen,Computer Science,4.1,2.3,9,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzA3MTQ=,170714,Andrew,Gemino,Business Administration,4.3,3.1,40,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMzkyMDQ0,1392044,Darby,Thompson,Statistics,4.6,2.2,18,-1,False
,Simon Fraser University,,,,VGVhY2hlci04OTk5MzY=,899936,Tariq,Nuruddin,Computer Science,1.5,3.9,12,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMTU2NTEx,1156511,Mary,Chong,Accounting,3.4,3.6,7,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODMxNjkw,1831690,Dorota,Salvail,Criminology,5,2,3,-1,False
,Simon Fraser University,,,,VGVhY2hlci0zMTAwOQ==,31009,Martin,Kitchen,History,2.8,3.4,15,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODEwNjAx,1810601,Brandon,Marriott,History,3.3,3.8,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xOTUyMzUz,1952353,Karen,Davison,Health Science,5,4,1,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODQxMDM3,1841037,Oksana,Chkrebtii,Statistics,2.7,2.8,6,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODM1NzI5,1835729,Marco,Espinoza,Education,3,3,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjg1OTc=,168597,Albert,Curzon,Physics,2.5,4.2,48,-1,False
,Simon Fraser University,,,,VGVhY2hlci00MzUwNw==,43507,E.O.,Boyanowsky,Criminal Justice,2.5,3.3,113,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMzc3NzA5,1377709,Brooke,Seal,Psychology,3.8,3.1,21,-1,False
,Simon Fraser University,,,,VGVhY2hlci0zODAzOTI=,380392,Graeme,Coetzer,Business Administration,2.7,2.6,33,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODMwNjY4,1830668,Nick,Mitrou,Kinesiology,5,2,1,-1,False
,Simon Fraser University,,,,VGVhY2hlci01NjA2NDE=,560641,Rosemary,Cornell,Biochemistry,1.7,4.4,13,-1,False
,Simon Fraser University,,,,VGVhY2hlci00MzE5MQ==,43191,Doug,Wilson,Science,4.8,2.3,22,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMjU5Nzg0,1259784,Brian,Pendleton,Asian Studies,3.3,2.9,13,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjg2MDEw,1686010,Reza,Sabzehgar,Engineering,3.6,3.1,8,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMTE3NjEy,1117612,Jacqueline,Turner,Humanities,3,3.4,17,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xOTA4NDk3,1908497,Stephen,Bath,Business Administration,1.5,3,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzkxMDQy,1791042,Peyman,Taheri,Engineering,4.1,3,6,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzUyNjE0,1752614,Adrienne,Peters,Criminology,4.4,2.5,25,-1,False
,Simon Fraser University,,,,VGVhY2hlci05OTIzNDI=,992342,S. Cenk,Sahinalp,Computer Science,2.9,4,5,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNDQ4NDEx,1448411,Samantha,Balemba,Criminology,3.4,3.8,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xOTEyNDcz,1912473,Marti,Sevier,Linguistics,5,2.7,3,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNTAxNTA1,1501505,John,Clague,Earth Science,3.1,3.3,7,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzQwOTk2,1740996,Kouri,Keenan,Criminology,5,2.5,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNDA3ODcy,1407872,Sara,Smyth,Criminology,3.1,3.3,15,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzcwNzYx,1770761,Andrew,Reid,Criminology,2.9,3.9,11,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMzY4MjA1,1368205,Maureen,Fizzell,Business Administration,3.9,1.5,6,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMDAwODgw,1000880,Arash,Rafiey,Computer Science,3.4,2.9,11,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzcyNTk=,177259,Peter,Pretorius,Physiology,2.7,4.2,6,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMDgyODMx,1082831,Vladan,Pantic,Communication,2.9,2.2,10,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNDI2MzUy,1426352,Brad,King,Communication,3.7,3.2,20,-1,False
,Simon Fraser University,,,,VGVhY2hlci01ODQ3Nw==,58477,Lou,Hafer,Computer Science,2.2,4.5,94,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMTU2NDU5,1156459,Amir,Ghaseminejad,Communication,4,2.4,25,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMDE2Njg4,1016688,Kathleen,Cross,Communication,4.1,3.3,31,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMDU5NTQ3,1059547,Tim,Takaro,Health Science,3.6,2.5,8,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xOTA1NjYx,1905661,Dr. Isabell,Graf,Mathematics,2.8,2.5,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMTkwMzQw,1190340,Nebile,Barkin,Economics,2.3,4,6,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODk2OTYw,1896960,Adam,Vaughan,Criminology,5,2.3,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci02NDA2MjQ=,640624,Anne,Hales,Education,4.8,2.3,8,-1,False
,Simon Fraser University,,,,VGVhY2hlci04OTQwNg==,89406,Don,Kugler,Fine Arts,4,1,3,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODA0MDM4,1804038,David,Anderson,Philosophy,4.3,1.6,9,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNDk1MTYz,1495163,Alex,Abdel-Malek,Education,5,3.5,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci00Njg1MQ==,46851,John,Heaney,Business Administration,2.1,3.1,36,-1,False
,Simon Fraser University,,,,VGVhY2hlci0zNzMyMw==,37323,Phil,Curry,Economics,3.8,2.5,32,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjk5MTAw,1699100,James,Climenhage,Psychology,4.7,2.7,3,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODkwODQ1,1890845,Darcie,Bennett,Sociology,5,2.5,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzM1NDkx,1735491,Homa,Eghbali,Engineering,4.7,2.1,9,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjU4MDky,1658092,Heather,Gies,Communication,5,2,1,-1,False
,Simon Fraser University,,,,VGVhY2hlci04NzE3MDA=,871700,Linda,Harasim,Communication,2.9,3.2,9,-1,False
,Simon Fraser University,,,,VGVhY2hlci02MDY2Nw==,60667,Gary,Mauser,Business Administration,3.6,4,18,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjk4NDA0,1698404,Amie,McLean,Sociology,3.1,2.6,20,-1,False
,Simon Fraser University,,,,VGVhY2hlci01Mzg2MTc=,538617,Niki,Huitson,Criminology,3.6,2.7,18,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNDI0MTU3,1424157,Liana,Sammartino,Languages,3.8,3.5,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzI0NDc4,1724478,Veronika,Tzankova,Not Specified,5,4,1,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODkwODM5,1890839,Brent,McFerran,Marketing,4.3,2.5,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODk3NTA3,1897507,John,Kowalik,Mathematics,4.8,3.5,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNDQxNTMw,1441530,Susan,Baxter,Health Science,3.1,2.4,11,-1,False
,Simon Fraser University,,,,VGVhY2hlci00MzUxNTQ=,435154,Rochelle,Fouladi,Psychology,2.6,3.6,35,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODgxOTEy,1881912,Bryce,Westlake,Criminology,3.6,3.4,7,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMTEyNDAz,1112403,Blaize,Reich,Business Administration,4.5,2.3,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODgxNTM0,1881534,Tom,Boothby,Mathematics,2.1,4.6,7,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMzg5ODg1,1389885,Chris,Atchinson,Sociology,3.6,4,5,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODg1MDEz,1885013,David,Zetland,Economics,2.3,4,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODkxODEy,1891812,Emma,Humphrey,Archaeology,3.5,4,1,-1,False
,Simon Fraser University,,,,VGVhY2hlci02MjQ4OTc=,624897,Ann,Chinnery,Education,4.1,2.7,9,-1,False
,Simon Fraser University,,,,VGVhY2hlci05MjM2Ng==,92366,Paul,McFetridge,Linguistics,3.1,2.1,58,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODQ4NTgx,1848581,Marit,Heideman,Earth Science,1.7,4,6,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNDc1Mzgy,1475382,Jamal,Mansour,Psychology,3,3,34,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNTg2MTU=,158615,Marlene,Sawatsky,English,3.5,3.3,25,-1,False
,Simon Fraser University,,,,VGVhY2hlci04NjgwOTI=,868092,Lannie,Kanevsky,Education,5,3.5,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzkwMDQy,1790042,Thomas,Rodengen,Environmental Science,4.6,1.4,9,-1,False
,Simon Fraser University,,,,VGVhY2hlci03NzMxMQ==,77311,Peggy,Meyer,Political Science,4.2,2.5,29,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODAyOTc0,1802974,Alissa,Ehrenkranz,Education,3.7,1.8,6,-1,False
,Simon Fraser University,,,,VGVhY2hlci02NDEzNjI=,641362,Alison,Gill,Geography,2.9,3.2,12,-1,False
,Simon Fraser University,,,,VGVhY2hlci04NzI4MTM=,872813,Raegan,Carmichael,Criminal Justice,4.3,2.9,28,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODM4NjU3,1838657,Francis,Michaud,Economics,2.3,2.7,6,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzM0OTAz,1734903,Richard,Hutchings,Sociology,4.3,3,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci00NDk3Mg==,44972,Mike,Evans,Computer Science,1.9,4.1,100,-1,False
,Simon Fraser University,,,,VGVhY2hlci04MDk5MDQ=,809904,Funda,Ergun,Computer Science,3.8,2.7,18,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODgwMDk2,1880096,Dan,Burns,Environmental Studies,2,3,1,-1,False
,Simon Fraser University,,,,VGVhY2hlci0yMTk1MDI=,219502,Alan,Meichsner,Mathematics,4.5,2.7,17,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNTQwMDYy,1540062,Brian,Butcher,Humanities,2.8,3.5,8,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzA3Mzky,1707392,Pete,Smith,Criminology,4.5,4.1,10,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODQyOTU0,1842954,Alex,Chubaty,Biology,1.9,4.5,35,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODY4MjM4,1868238,Roberto,Barrera,Mathematics,2,4.7,3,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzIxODMz,1721833,Kirsten,Robertson,Business Administration,4.9,2,13,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODU5OTM5,1859939,Colin,Whelan,Political Science,3.5,4,3,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjE2MzQ4,1616348,Paul,Klein,Economics,2.8,3.5,10,-1,False
,Simon Fraser University,,,,VGVhY2hlci04NzkzNQ==,87935,Heather,Dawkins,Fine Arts,3.5,3.1,15,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzgyNjQ3,1782647,Piper,Jackson,Computer Science,3.8,2.3,3,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjk5MjM4,1699238,Susie,Chang,Business Administration,3.9,3.3,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMjgyMTc5,1282179,Lionel,Jackson,Earth Science,2.6,3.7,7,-1,False
,Simon Fraser University,,,,VGVhY2hlci04NTM5MzY=,853936,Jasmine,Nichols Figueiredo,English,4.1,4.5,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNTMxNTYy,1531562,Alissa,Eherhenkranz,Education,2.3,2.7,26,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMzY3MDkx,1367091,Thomas,Perry,Linguistics,3,4,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODI4MTIw,1828120,Tony,Wilson,Criminal Justice,2.4,3.8,5,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNTUzMjk2,1553296,Manroop,Padda,Business Administration,3.9,2.5,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjk3OTA=,169790,Allen,Seager,History,3.4,2.5,45,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNTM0NTk0,1534594,Colin,Ruloff,Philosophy,4.9,2.8,5,-1,False
,Simon Fraser University,,,,VGVhY2hlci0yMzQ1MTM=,234513,Rick,Routledge,Statistics,2.4,2.1,22,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNDI4NzI4,1428728,Terry,Beech,Business Administration,3.9,3.3,8,-1,False
,Simon Fraser University,,,,VGVhY2hlci0zODUwOQ==,38509,Bill,Barlethemy,Philosophy,4.2,2.6,32,-1,False
,Simon Fraser University,,,,VGVhY2hlci00NzMyMjA=,473220,Stuart,Richmond,Education,3.6,2.6,8,-1,False
,Simon Fraser University,,,,VGVhY2hlci04NjY0MzM=,866433,Jason,Bell,Mathematics,4.7,2.4,47,-1,False
,Simon Fraser University,,,,VGVhY2hlci05MzM1NzE=,933571,Ashley,Bennington,Business Administration,4.5,2.4,25,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMDYzNTMw,1063530,Lorinda,Stoneman,Criminology,2.9,3.8,19,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzkyNzM0,1792734,Wendell,Challenger,Statistics,2.4,3,14,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODI1Mjcx,1825271,Peyman,Ajabi Naeini,Business Administration,3.8,2.7,9,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODUwNjc4,1850678,Mark,Letchner,Health Science,1,1,1,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzQwNzQ4,1740748,Tarya,Laviolette,Health Science,4.1,2.8,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci04NTk5Njk=,859969,Jacqueline,Levitin,Women's Studies,2.5,3.3,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODA4NDA0,1808404,Asheka,Jackson,Criminology,4,2,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjA2ODMz,1606833,Jakub,Burkowcz,Sociology,5,2.5,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNTAxMzM5,1501339,Alvaro,Higueras,Archaeology,2.3,3.3,9,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODI3MTgx,1827181,Gabriel,Oba,Chemistry,3.9,3.8,13,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNDIwNDMz,1420433,Subhadip,Ghosh,Economics,3,2.6,24,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODI5Nzgx,1829781,Leanna,Mitchell,Economics,2,3.8,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzQ0OTIz,1744923,Helene,Dillman,Business Administration,1.3,2.7,3,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODExNzM0,1811734,Vajiheh,Sedaghat Jou,Education,3.5,2,1,-1,False
,Simon Fraser University,,,,VGVhY2hlci0yNDUzMjQ=,245324,Kim,Bartholomew,Psychology,4.3,3,44,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjA3MzEw,1607310,Sun,Zheng,Statistics,2.8,3,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMjEyMzI0,1212324,Joakim,Nilsson,English,4.6,2.3,22,-1,False
,Simon Fraser University,,,,VGVhY2hlci0yMjk1NDc=,229547,Craig,Emby,Business Administration,2,3.7,22,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMzAzMTUz,1303153,Chaudhury,Habib,Gerontology,4.1,2,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci00MzIwNzQ=,432074,Arlene,Young,Psychology,3.5,3.5,15,-1,False
,Simon Fraser University,,,,VGVhY2hlci04MjgxNTQ=,828154,Andrew,Von Nordenflycht,Business Administration,4.4,3.3,9,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNTQ4MDI1,1548025,Rohan,Raheja,Business Administration,4.3,3,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNTUyMTQy,1552142,Jamie,Palmerhague,Psychology,3,2.8,5,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMDYyNTA3,1062507,Carla,MacDougall,History,4.4,2.9,7,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjE4Mzgw,1618380,Onur,Bakiner,International Studies,3,3.4,16,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMDg3NjUy,1087652,Xuefei,Wang,Economics,3.1,2.7,15,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjIwNjU3,1620657,Anders,Knudby,Geography,3.3,2.1,12,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzMyNzA0,1732704,Joshua,Newman,Political Science,4.1,1.6,7,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzQ4Nzc0,1748774,Robert,Wyllie,Sociology & Anthropology,4.3,3,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjI5ODc3,1629877,Lindsay,Parker,Philosophy,2.4,4,9,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODE4NDgz,1818483,Susan,Fawcett,Education,5,4,1,-1,False
,Simon Fraser University,,,,VGVhY2hlci01MzAxMzk=,530139,Arthur,Aginam,Communication,3.1,3.2,23,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNTk5NzEz,1599713,Emily,Walsh,Mathematics,4,2.8,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODA4ODU2,1808856,Jennifer,Bazar,Psychology,5,2.3,3,-1,False
,Simon Fraser University,,,,VGVhY2hlci0yODUxNw==,28517,Robin,Insley,Statistics,3,3.4,84,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMjc4MzY=,127836,Larry,Wosk,Business Administration,3.3,2.8,22,-1,False
,Simon Fraser University,,,,VGVhY2hlci0yNjIzOTY=,262396,Dugan,O'Neil,Physics,4.1,2.6,19,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMzkyMzkx,1392391,Dagmar,Bernstein,Psychology,3.7,2.9,13,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMzAzOTgy,1303982,Kamal,Masari,Management Information Systems,3.9,2.6,7,-1,False
,Simon Fraser University,,,,VGVhY2hlci01NjgzOTk=,568399,Ashok,Bhagnari,Business Administration,3.2,2.3,12,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODA5OTYx,1809961,Michelle,Funk,Criminology,2.5,4,1,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMjExNzE2,1211716,Kirsten,Uszkalo,English,3.5,4.2,13,-1,False
,Simon Fraser University,,,,VGVhY2hlci00NjMwNTQ=,463054,Chris,Jones,Humanities,4.1,2.9,59,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMTU2NzMw,1156730,Doris,Baltruschat,Communication,2.5,4,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzQ1ODU1,1745855,Jennifer,Alexander,Linguistics,4.5,2.5,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjQyOTM4,1642938,Janelle,Jones,Psychology,2.2,3.9,18,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjc0MDg4,1674088,Etienne,Lee,French,4.9,1.4,33,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNTQyNzE1,1542715,Soroosh,Yazdani,Mathematics,1.9,3.6,14,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODA2MjM3,1806237,Erin,Keating,English,3.8,4,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci0yOTEyMg==,29122,Roman,Onufrijchuk,Communication,4,2.5,125,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNDQ1MTY4,1445168,Denny,Capps,Earth Science,3.8,2.2,11,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNDU4OTgy,1458982,Mahboubeh,Asgari,Education,5,3,1,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODA3ODYy,1807862,Patricia,Mooney,Physics,1,4,1,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjkxMTE3,1691117,Jackie,Steele,Political Science,3,4,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci0zMzY3Ng==,33676,Ian,Angus,Humanities,4.1,3.6,10,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODA2OTM1,1806935,David,Gaertner,English,5,3,1,-1,False
,Simon Fraser University,,,,VGVhY2hlci05OTI1Nzk=,992579,Marlow,Irvine,Education,4.8,3.5,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMTE5OTgw,1119980,Colin,Stewart,Computer Science,3.9,3.4,38,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMzYwMDYz,1360063,Jack,Stockholm,Interactive Media Design,3.5,2.9,18,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODAzOTIz,1803923,Barbara,Mitchell,Gerontology,5,4,1,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzkwNzE4,1790718,Elizabeth,MacDonald,Business Administration,3,3,1,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzY2ODU3,1766857,Ana,Boza-Arlotti,Archaeology,2.8,4.7,3,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNTIzODEx,1523811,Francisco,Avelino,Business Administration,4.9,3,4,-1,False
,Simon Fraser University,,,,VGVhY2hlci01OTU3NQ==,59575,Rick,Hobson,Engineering,2.2,4,6,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzk2MzUx,1796351,Natalie,Sorenson,Fine Arts,2.5,2.5,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNjgxMzUz,1681353,Jennifer,Lewis,Archaeology,4.8,2.3,3,-1,False
,Simon Fraser University,,,,VGVhY2hlci03OTY4ODM=,796883,Olga,Volkoff,Business Administration,3.2,4.1,16,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMTg4MDgz,1188083,Rob,McTavish,Education,4.6,3.3,18,-1,False
,Simon Fraser University,,,,VGVhY2hlci0zNzk3NzQ=,379774,Kimiaki,Shinno,Languages,4.5,2,15,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNTg2NDQz,1586443,Echo Yuan,Liao,Business Administration,4.3,3.2,6,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xNzgyNjkx,1782691,Maurizio,Ceseri,Mathematics,5,2,2,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xMTA1MTcy,1105172,Loch,Brown,Geography,4.3,2.7,23,-1,False
